TSTAMP,DEVICE_ID,Tank3PMovAvg,TempF,Forecast_1P,Forecast_6P,Forecast_12P,Forecast_36P,Forecast_72P,Forecast_144P,Forecast_288P
2020-03-20 13:08:14.393,1,2.799999999999913,24.3,2.671007272763643,,,,,,
2020-03-20 13:13:19.393,1,2.6999999999999127,24.0,2.471092373812508,,,,,,
2020-03-20 13:18:23.393,1,2.6999999999999127,23.6,2.535514805791113,,,,,,
2020-03-20 13:23:27.397,1,2.6999999999999127,23.4,2.69997478114301,,,,,,
2020-03-20 13:28:56.433,1,2.799999999999913,23.7,2.70001440633071,,,,,,
2020-03-20 13:34:00.433,1,2.899999999999913,24.6,2.9644195974034058,2.1446878853962117,,,,,
2020-03-20 13:39:04.433,1,2.8333333333332464,25.2,3.064520043236343,1.9448246799783777,,,,,
2020-03-20 13:44:08.437,1,3.033333333333246,24.5,2.7237501511365814,2.2724280678306945,,,,,
2020-03-20 13:49:37.473,1,3.081355878654524,24.3,3.361833951754308,2.6999484689186706,,,,,
2020-03-20 13:54:41.473,1,3.34802254532119,24.0,3.1604897361120683,2.7000374476428415,,,,,
2020-03-20 13:59:45.473,1,3.0480225453211895,23.6,3.7868179183810495,3.2274780284092013,,,,,
2020-03-20 14:04:49.477,1,2.7999999999999123,23.6,2.5550113187281855,3.327890817233901,1.8364465526805027,,,,
2020-03-20 14:10:19.513,1,2.6999999999999127,24.4,2.3921108542581333,2.548376849973833,1.6365606146167198,,,,
2020-03-20 14:15:23.513,1,2.799999999999913,25.1,2.5355966286786593,3.886392128327956,2.1184038688550024,,,,
2020-03-20 14:20:27.513,1,2.799999999999913,24.0,2.9641958436387816,3.2872757119067786,2.6999330690939494,,,,
2020-03-20 14:25:31.517,1,2.799999999999913,23.6,2.800068295341577,4.490085071999764,2.7000509325334385,,,,
2020-03-20 14:31:17.553,1,2.739612049528238,24.1,2.799985642033259,1.7665884479350462,3.381532459002387,,,,
2020-03-20 14:36:21.553,1,2.7261719977047107,24.8,2.640380602934758,1.739950783492156,3.482287893260255,,,,
2020-03-20 14:41:26.553,1,2.5595053310380447,24.6,2.704054690171865,2.2729802850202296,2.445639771253929,,,,
2020-03-20 14:46:30.557,1,2.71989328150972,25.2,2.2856126570444464,3.226179021011356,4.192601839572239,,,,
2020-03-20 14:51:58.593,1,2.9333333333332474,24.6,2.9832538471913383,2.8001632329306494,3.361724102400219,,,,
2020-03-20 14:57:02.593,1,3.0999999999999135,24.8,3.284102222172121,2.799962733479906,4.903131377603645,,,,
2020-03-20 15:02:06.593,1,2.8333333333332473,24.4,3.3738955130391184,2.481825424707772,1.3052448798134821,,,,
2020-03-20 15:07:10.597,1,2.7413706559671467,24.6,2.3954474535190107,2.6687248973148994,1.3584014256116035,,,,
2020-03-20 15:12:44.633,1,2.9413706559671464,24.5,2.590226991640896,1.8479015614370922,2.1195514769113037,,,,
2020-03-20 15:17:48.633,1,3.108037322633813,23.9,3.269618156094754,3.4037054896590115,3.378901706765597,,,,
2020-03-20 15:22:52.633,1,3.0500824296719684,24.0,3.381831658110158,3.844288674904167,2.8002185218236995,,,,
2020-03-20 15:27:57.637,1,2.750082429671968,24.3,2.9549931229187205,3.811259990042696,2.7999493829920357,,,,
2020-03-20 15:33:30.673,1,2.4834157630053006,24.9,2.2574709417972905,1.6966462716426824,2.3891704639012565,,,,
2020-03-20 15:38:34.673,1,2.5333333333332466,25.7,2.045118971798075,2.349260872654285,2.648080647893655,,,,
2020-03-20 15:43:38.673,1,2.7333333333332472,25.4,2.615217644547389,3.7927373829697317,1.5920406339075126,,,,
2020-03-20 15:48:42.677,1,3.4361617092451198,26.3,3.0619038510015333,3.818573431655227,3.6490423434529293,,,,
2020-03-20 15:54:11.710,1,4.236161709245119,26.6,4.5918308874208,2.8033277338008786,4.17139442354318,,,,
2020-03-20 15:59:15.710,1,4.936161709245119,26.4,5.550779963966974,1.4718392725864577,4.0666078024031975,,,,
2020-03-20 16:04:19.710,1,5.499999999999916,26.1,6.017117756351258,1.3450220056178048,1.2891420571603174,,,,
2020-03-20 16:09:23.713,1,5.399999999999914,27.0,6.311934293465905,2.7459461871021,2.20892568925452,1.5916480928585945,,,
2020-03-20 16:14:58.753,1,5.090285428142128,26.2,5.256214361166689,3.5863945478523354,4.097112279277617,1.3916664980406914,,,
2020-03-20 16:20:02.753,1,4.390285428142128,26.3,4.644306271601615,6.440714022938269,4.073113474358684,1.9961598594241017,,,
2020-03-20 16:25:06.753,1,4.390285428142128,26.8,3.5381814730561456,7.650087510406393,2.7149815899620053,2.6999208535842536,,,
2020-03-20 16:30:10.757,1,4.2999999999999154,27.1,4.228004526841905,7.521389027352998,1.0141499731040087,2.70006162825508,,,
2020-03-20 16:35:44.790,1,4.399999999999914,27.8,4.169921793328618,7.282387488148132,0.9360844854761211,3.503868942828959,,,
2020-03-20 16:40:48.793,1,4.199999999999915,27.0,4.48293881882916,5.084290786878859,2.822199755245699,3.60513063262231,,,
2020-03-20 16:45:52.793,1,4.099999999999914,27.3,4.002497590551751,4.111228653203929,3.8924085568977342,2.364005918747187,,,
2020-03-20 16:50:56.793,1,4.199999999999916,27.6,3.9525113657164788,2.5196558855598004,7.523405944151247,4.434330949545769,,,
2020-03-20 16:56:30.833,1,4.199999999999916,28.2,4.274643312418815,4.03409536263323,8.875772019102325,3.421136923170443,,,
2020-03-20 17:01:34.833,1,4.399999999999916,27.2,4.215844070935838,4.014447740276892,8.220509012648051,5.2328911280819685,,,
2020-03-20 17:06:38.837,1,4.499999999999916,27.8,4.614075971670019,4.5820908243871274,7.631383216617156,0.9394403851840377,,,
2020-03-20 17:11:42.837,1,4.399999999999915,27.9,4.65123578738363,3.766406468465723,5.022463391824298,1.0559548420354605,,,
2020-03-20 17:17:17.873,1,4.399999999999915,27.6,4.324794679028481,3.776228808641029,3.919522538181913,1.9982463497676113,,,
2020-03-20 17:22:21.873,1,4.199999999999915,28.0,4.384322758667006,4.363881383157089,2.153372296283737,3.4991610663764745,,,
2020-03-20 17:27:25.877,1,4.299999999999915,28.6,3.9890105270389093,4.234776514266953,3.9643614791335873,2.8002619790459837,,,
2020-03-20 17:32:29.877,1,4.299999999999915,28.8,4.354958036264207,4.869970035692972,3.9585359449423563,2.799938876149646,,,
2020-03-20 17:38:04.910,1,4.499999999999916,29.9,4.312411552734759,4.831995976652083,4.617748006617537,2.315882833277772,,,
2020-03-20 17:43:08.910,1,4.499999999999916,29.1,4.708502325940674,4.234884585458366,3.6815030505688267,2.631753683928761,,,
2020-03-20 17:48:12.910,1,4.499999999999916,28.0,4.548155243644188,4.365589465849621,3.7128338301299073,1.3895514012814978,,,
2020-03-20 17:53:16.913,1,4.399999999999916,29.0,4.510556564377534,3.7368055434290266,4.395973302350238,3.8425705538376844,,,
2020-03-20 17:58:46.947,1,4.399999999999915,29.6,4.291186650121006,4.42067168100885,4.241585025886315,4.429761924475734,,,
2020-03-20 18:03:50.947,1,4.499999999999916,29.4,4.379447292403123,4.327242838686701,4.961995015129339,4.268239437519918,,,
2020-03-20 18:08:54.947,1,4.699999999999915,28.8,4.606409830410077,4.957734787628365,4.897001207484053,0.9680569334933484,,,
2020-03-20 18:13:58.947,1,4.699999999999915,28.7,4.940123933742006,4.605698336510776,4.202550992479165,2.0986167664394144,,,
2020-03-20 18:19:31.987,1,4.599999999999914,29.6,4.7454439484026905,4.523171014621281,4.358852573015168,4.335955810563788,,,
2020-03-20 18:24:35.987,1,4.399999999999916,30.2,4.463245693200566,4.161116593993509,3.6461072362249674,4.273463708245165,,,
2020-03-20 18:29:39.987,1,4.499999999999916,30.8,4.121700221977112,4.354889161682112,4.444303713386796,2.6455114681217835,,,
2020-03-20 18:34:43.990,1,4.552052722548162,30.2,4.562502849506662,4.733607951632699,4.332576486381709,0.6541733142301313,,,
2020-03-20 18:40:14.023,1,4.552052722548162,29.7,4.624796549997329,5.227145451901298,5.047364112361853,0.6128853553415703,,,
2020-03-20 18:45:18.027,1,5.052052722548162,30.8,4.565711336456614,4.790781276026941,4.626392063651229,2.882310609564254,,,
2020-03-20 18:50:22.027,1,5.4999999999999165,30.5,5.609136271418111,4.288410088228128,4.527707440773697,4.133756330160484,,,
2020-03-20 18:55:26.027,1,5.899999999999918,29.8,6.166887988939923,3.777528486856285,4.11434061938807,8.383087881873308,,,
2020-03-20 19:00:59.057,1,5.799999999999918,29.4,6.483411045314184,4.639423807762008,4.346057532534224,9.843673110912135,,,
2020-03-20 19:06:03.057,1,5.699999999999918,30.3,5.797459264327072,4.711982632025584,4.779351117010722,8.591281951986456,,,
2020-03-20 19:11:07.057,1,5.550000740143633,30.5,5.560595176118864,4.582003554640443,5.330364529714822,7.754788190565965,,,
2020-03-20 19:16:11.060,1,5.150000740143633,31.2,5.3377986541779645,6.286033503375605,4.8070855488839594,5.000601209987569,1.5809490808367102,,
2020-03-20 19:21:46.097,1,5.0500007401436315,29.4,4.618086893169776,6.973506893447603,4.2255354646460415,3.851735209569325,1.3809548387057424,,
2020-03-20 19:26:50.097,1,5.199999999999918,30.5,4.841808323070722,7.183265186755383,3.653756968482055,2.0238543305745935,1.990825700203097,,
2020-03-20 19:31:54.100,1,5.599999999999916,30.3,5.334100620572605,5.7943738860607334,4.667086229822096,3.939703561071457,2.699920321299482,,
2020-03-20 19:36:58.100,1,5.799999999999918,29.6,6.154339800148706,5.390726690990813,4.743336612183045,3.938765520596599,2.7000620942270652,,
