TSTAMP,DEVICE_ID,Tank3PMovAvg,TempF,Forecast_1P,Forecast_6P,Forecast_12P,Forecast_36P,Forecast_72P,Forecast_144P,Forecast_288P
2020-03-20 13:08:14.393,1,2.799999999999913,24.3,2.599912966344139,,,,,,
2020-03-20 13:13:19.393,1,2.6999999999999127,24.0,2.40004198426385,,,,,,
2020-03-20 13:18:23.393,1,2.6999999999999127,23.6,2.4999500232981378,,,,,,
2020-03-20 13:23:27.397,1,2.6999999999999127,23.4,2.699969982808975,,,,,,
2020-03-20 13:28:56.433,1,2.799999999999913,23.7,2.700019995992726,,,,,,
2020-03-20 13:34:00.433,1,2.899999999999913,24.6,2.9999500110002293,1.599747896295555,,,,,
2020-03-20 13:39:04.433,1,2.8333333333332464,25.2,3.1000199830041133,1.4001469584286046,,,,,
2020-03-20 13:44:08.437,1,3.033333333333246,24.5,2.7000833409935154,1.9998500762963425,,,,,
2020-03-20 13:49:37.473,1,3.081355878654524,24.3,3.4331666950030777,2.699919947328456,,,,,
2020-03-20 13:54:41.473,1,3.34802254532119,24.0,3.177530229994271,2.7000699909772825,,,,,
2020-03-20 13:59:45.473,1,3.0480225453211895,23.6,3.881216220916544,3.499850036001772,,,,,
2020-03-20 14:04:49.477,1,2.7999999999999123,23.6,2.4483495413234646,3.600069948013115,0.3995498122372534,,,,
2020-03-20 14:10:19.513,1,2.6999999999999127,24.4,2.3038157003975392,2.366916690980021,0.20027292742630975,,,,
2020-03-20 14:15:23.513,1,2.799999999999913,25.1,2.499936312717744,4.432816753343239,1.3997301398941882,,,,
2020-03-20 14:20:27.513,1,2.799999999999913,24.0,2.999929603324325,3.417928138142469,2.6998599047518335,,,,
2020-03-20 14:25:31.517,1,2.799999999999913,23.6,2.8000899832503423,5.214255052879169,2.7001299849587506,,,,
2020-03-20 14:31:17.553,1,2.739612049528238,24.1,2.3426471968797338,0.9490253848518506,4.099730066003624,,,,
2020-03-20 14:36:21.553,1,2.7261719977047107,24.8,2.277214829778406,1.063367897798451,4.200129906023919,,,,
2020-03-20 14:41:26.553,1,2.5595053310380447,24.6,2.2635825128276785,1.9998141181970925,1.9671167109638275,,,,
2020-03-20 14:46:30.557,1,2.71989328150972,25.2,2.0960027733101407,3.4998036214474504,5.632396823351431,,,,
2020-03-20 14:51:58.593,1,2.9333333333332474,24.6,2.258579524615522,2.8002899526764913,3.706405627920306,,,,
2020-03-20 14:57:02.593,1,3.0999999999999135,24.8,2.47642173867937,1.1993223667565789,6.813901651234319,,,,
2020-03-20 15:02:06.593,1,2.8333333333332473,24.4,2.645425711048888,1.1212644909851135,0.0,,,,
2020-03-20 15:07:10.597,1,2.7413706559671467,24.6,2.3778577334416826,1.1071632713046884,0.0,,,,
2020-03-20 15:12:44.633,1,2.9413706559671464,24.5,2.284598263237461,0.9372626564159751,1.3996674847723096,,,,
2020-03-20 15:17:48.633,1,3.108037322633813,23.9,2.4873811311373197,1.1053929000756106,4.0996524431952,,,,
2020-03-20 15:22:52.633,1,3.0500824296719684,24.0,3.441445698567084,1.3342532412530923,2.80052991598787,,,,
2020-03-20 15:27:57.637,1,2.750082429671968,24.3,2.934278316991787,1.5090884930690889,0.0,,,,
2020-03-20 15:33:30.673,1,2.4834157630053006,24.9,2.1501585472693154,1.239159010872199,0.0,,,,
2020-03-20 15:38:34.673,1,2.5333333333332466,25.7,1.9500173669177507,1.1427013880420382,0.0,,,,
2020-03-20 15:43:38.673,1,2.7333333333332472,25.4,2.6330168277390578,1.3525140764667345,0.0,,,,
2020-03-20 15:48:42.677,1,3.4361617092451198,26.3,3.1333215729813766,4.27495832260611,0.0,,,,
2020-03-20 15:54:11.710,1,4.236161709245119,26.6,4.841597085060048,2.6447118701053114,0.0,,,,
2020-03-20 15:59:15.710,1,4.936161709245119,26.4,5.836213625817132,0.650288313968509,0.14548383149332975,,,,
2020-03-20 16:04:19.710,1,5.499999999999916,26.1,6.33623117928199,0.6165296974911456,0.0,,,,
2020-03-20 16:09:23.713,1,5.399999999999914,27.0,6.627724675289559,2.882304718361718,0.0,0.0,,,
2020-03-20 16:14:58.753,1,5.090285428142128,26.2,5.200304681007323,4.133329715622629,0.0,0.0,,,
2020-03-20 16:20:02.753,1,4.390285428142128,26.3,4.470828456451917,8.355311235038567,5.27517347145294,0.0,,,
2020-03-20 16:25:06.753,1,4.390285428142128,26.8,4.333723823792315,9.836367744110712,2.2972321338415407,2.699619734445343,,,
2020-03-20 16:30:10.757,1,4.2999999999999154,27.1,4.080010490700524,9.83637984910094,0.0,2.7003699608846228,,,
2020-03-20 16:35:44.790,1,4.399999999999914,27.8,4.084778773996534,9.447002313152336,0.0,6.49925018601104,,,
2020-03-20 16:40:48.793,1,4.199999999999915,27.0,4.490523507524591,4.700900416238914,3.1814501871089105,6.600369738067138,,,
